timestamp,carbon_intensity,renewable_pct,production_mw,consumption_mw,solar_mw,wind_mw,hydro_mw,gas_mw,coal_mw,import_es_mw,import_fr_mw,export_es_mw,export_fr_mw,temperature_c,wind_speed_ms,cloud_cover_pct,humidity_pct,pressure_hpa,hour,day_of_week,day_of_year,month,year,green_score,demand_signal,grid_balance_mw,self_sufficiency_pct
2023-01-05 21:00:00,68.69,41.72,5831.7,5266.2,0.0,1708.5,1433.3,727.8,311.3,372.7,211.0,0.0,21.1,3.0,4.0,52.1,46.2,1018.8,21,3,5,1,2023,100.0,-1,565.6,110.7
2023-01-05 22:00:00,103.92,47.35,5807.8,5029.1,0.0,1750.2,1457.6,799.1,261.1,462.0,299.1,0.0,8.4,2.9,5.9,38.0,42.9,1013.4,22,3,5,1,2023,100.0,-1,778.7,115.5
2023-01-05 23:00:00,92.86,43.19,5051.0,5135.9,7.5,1563.2,1356.2,685.9,252.9,4.8,4.0,0.0,3.9,3.6,5.4,100.0,49.9,1014.2,23,3,5,1,2023,96.4,0,-85.0,98.3
2023-01-06 00:00:00,92.31,64.16,4718.7,4606.8,16.2,1448.5,1139.9,677.3,235.4,70.4,59.0,0.0,3.4,5.3,5.6,65.7,55.0,1016.0,0,4,6,1,2023,100.0,0,111.9,102.4
2023-01-06 01:00:00,63.04,56.0,4693.2,4533.8,0.0,1578.8,1160.2,599.2,231.9,102.6,78.2,0.0,6.8,5.0,5.2,55.2,59.4,1017.4,1,4,6,1,2023,100.0,0,159.4,103.5
2023-01-06 02:00:00,108.64,62.18,4210.4,4325.5,0.0,1199.9,1116.5,541.2,206.7,0.0,10.7,38.6,35.3,9.3,6.2,35.6,49.9,1012.7,2,4,6,1,2023,100.0,0,-115.1,97.3
2023-01-06 03:00:00,64.49,68.37,4611.0,4793.0,5.1,1427.6,1082.3,677.2,214.5,0.0,0.0,107.0,71.7,8.7,3.3,70.6,53.1,1010.5,3,4,6,1,2023,100.0,0,-182.0,96.2
2023-01-06 04:00:00,108.55,58.46,4796.8,4870.7,0.0,1487.4,1284.1,647.9,219.2,14.1,10.1,83.0,14.3,12.1,4.9,54.7,50.0,1024.2,4,4,6,1,2023,100.0,0,-74.0,98.5
2023-01-06 05:00:00,147.04,53.76,4855.8,5300.7,24.9,1418.7,1137.8,720.0,227.8,35.0,41.9,271.6,175.2,13.6,8.1,14.9,58.5,1009.6,5,4,6,1,2023,100.0,1,-444.9,91.6
2023-01-06 06:00:00,100.12,52.81,5119.5,5343.1,0.0,1529.7,1245.8,737.9,285.9,5.5,4.2,114.5,89.2,7.6,5.8,50.6,56.6,1017.5,6,4,6,1,2023,100.0,0,-223.7,95.8
2023-01-06 07:00:00,118.09,48.29,4711.0,5588.5,206.5,1350.3,1121.9,707.8,197.9,25.6,0.0,508.1,319.9,11.2,7.8,21.9,45.2,1016.1,7,4,6,1,2023,100.0,1,-877.5,84.3
2023-01-06 08:00:00,139.7,52.7,5482.5,5940.0,462.9,1672.8,1486.0,712.2,255.4,0.0,25.1,239.1,196.3,9.0,7.6,29.6,52.6,1015.9,8,4,6,1,2023,99.8,1,-457.5,92.3
2023-01-06 09:00:00,137.11,42.28,5936.4,6049.2,789.3,1655.7,1490.8,907.1,352.7,8.6,0.0,113.8,65.9,9.2,9.6,48.3,45.7,1007.0,9,4,6,1,2023,96.4,0,-112.7,98.1
2023-01-06 10:00:00,124.6,32.68,6795.5,6426.4,1105.4,2199.3,1683.2,970.1,334.1,220.4,170.8,23.5,0.0,7.7,7.3,6.3,32.2,1015.1,10,4,6,1,2023,95.6,0,369.0,105.7
2023-01-06 11:00:00,157.72,40.73,6587.2,6872.0,1140.2,1953.0,1555.9,976.0,348.5,13.7,18.0,138.2,121.5,4.4,0.8,11.0,56.0,1019.0,11,4,6,1,2023,81.1,0,-284.8,95.9
2023-01-06 12:00:00,138.71,39.64,6416.2,6642.4,1150.4,1857.1,1689.8,821.8,298.8,0.0,31.5,145.4,70.7,6.4,3.6,63.3,54.4,1009.0,12,4,6,1,2023,84.2,0,-226.2,96.6
2023-01-06 13:00:00,164.97,20.17,7017.9,7367.5,1218.4,1940.3,1814.2,974.6,315.4,0.0,31.1,214.9,132.9,2.8,8.6,90.7,48.8,1010.5,13,4,6,1,2023,72.7,0,-349.6,95.3
2023-01-06 14:00:00,135.88,39.76,7263.8,7153.1,1131.6,2145.5,1763.8,1019.5,374.9,85.8,58.1,47.9,0.0,5.4,12.4,57.5,36.4,1012.6,14,4,6,1,2023,98.8,0,110.6,101.5
2023-01-06 15:00:00,173.95,32.11,6896.2,7444.2,922.8,2046.3,1724.6,991.5,334.5,11.8,42.4,352.7,237.1,1.3,7.7,65.8,52.0,1006.1,15,4,6,1,2023,77.5,1,-548.0,92.6
2023-01-06 16:00:00,123.65,33.05,7720.1,6557.1,830.3,2345.1,1958.2,1150.0,416.3,685.5,426.7,0.0,5.6,1.3,7.1,56.5,62.8,1009.1,16,4,6,1,2023,90.6,-1,1163.0,117.7
2023-01-06 17:00:00,122.28,40.5,6859.6,6366.4,311.8,2037.9,1738.4,942.1,326.7,276.2,163.1,2.0,11.8,1.4,1.7,78.5,38.4,1009.0,17,4,6,1,2023,84.3,0,493.2,107.7
2023-01-06 18:00:00,132.35,32.61,7185.5,6489.3,25.6,2430.8,1759.0,928.4,359.2,415.6,245.7,0.0,16.4,1.2,2.5,47.1,38.3,1008.2,18,4,6,1,2023,82.2,-1,696.3,110.7
2023-01-06 19:00:00,85.18,46.88,6444.1,6140.2,0.0,1812.6,1723.6,793.2,363.5,170.1,126.9,0.0,22.5,1.6,7.2,100.0,60.8,1004.5,19,4,6,1,2023,100.0,0,303.9,104.9
2023-01-06 20:00:00,101.76,41.46,6810.2,5690.3,0.0,2101.4,1685.0,936.6,362.2,652.1,434.2,22.7,0.0,2.2,0.0,69.2,74.3,1012.5,20,4,6,1,2023,88.4,-1,1119.9,119.7
2023-01-06 21:00:00,112.89,37.66,5922.7,5184.8,0.0,1815.4,1465.4,867.1,294.8,450.9,304.2,0.0,0.0,1.4,14.4,52.1,37.5,1008.3,21,4,6,1,2023,100.0,-1,737.9,114.2
2023-01-06 22:00:00,54.05,44.63,5477.6,5135.7,60.3,1515.2,1441.7,793.9,282.4,215.6,156.4,0.0,0.0,2.1,12.6,33.6,35.1,1015.2,22,4,6,1,2023,100.0,0,341.9,106.7
2023-01-06 23:00:00,82.29,58.7,5397.9,5003.6,31.7,1588.4,1403.6,754.6,293.7,234.9,138.5,4.0,7.0,5.3,8.3,36.0,30.2,1028.3,23,4,6,1,2023,100.0,0,394.3,107.9
2023-01-07 00:00:00,82.4,50.24,4657.3,4446.7,0.0,1620.4,1231.8,691.7,228.1,150.6,65.6,11.0,19.2,5.5,8.2,53.2,52.5,1011.5,0,5,7,1,2023,100.0,0,210.6,104.7
2023-01-07 01:00:00,93.14,69.63,4862.1,4542.4,9.6,1408.9,1356.6,780.8,196.8,199.0,123.5,0.0,0.0,5.3,14.0,36.6,58.7,1011.6,1,5,7,1,2023,100.0,0,319.7,107.0
2023-01-07 02:00:00,60.78,67.21,4416.2,4691.8,34.4,1516.8,1053.3,718.0,174.1,0.0,12.3,178.1,94.2,7.9,11.5,15.6,49.0,1013.7,2,5,7,1,2023,100.0,1,-275.5,94.1
2023-01-07 03:00:00,65.61,67.72,4333.5,4829.9,53.8,1289.5,1093.9,676.8,217.3,0.0,4.4,297.3,197.0,6.4,6.6,49.8,57.1,1016.3,3,5,7,1,2023,100.0,1,-496.4,89.7
2023-01-07 04:00:00,107.04,57.77,4526.6,4692.1,18.4,1361.1,1070.9,674.1,219.7,0.0,3.1,95.1,63.5,9.4,7.1,34.8,31.5,1016.1,4,5,7,1,2023,100.0,0,-165.5,96.5
2023-01-07 05:00:00,112.62,56.33,4395.9,4759.2,4.1,1283.2,1058.8,580.8,247.7,18.6,0.0,266.1,122.7,9.8,10.0,57.1,34.4,1014.6,5,5,7,1,2023,100.0,1,-363.4,92.4
2023-01-07 06:00:00,122.11,43.07,4885.9,5227.7,59.4,1371.5,1161.4,793.4,282.0,4.9,10.8,204.8,146.3,10.3,9.0,44.6,58.1,1011.4,6,5,7,1,2023,100.0,1,-341.8,93.5
2023-01-07 07:00:00,134.17,54.79,5345.1,5439.8,199.4,1488.2,1329.8,815.6,284.3,0.0,0.0,35.1,40.9,10.2,6.7,30.4,66.1,1013.7,7,5,7,1,2023,100.0,0,-94.7,98.3
2023-01-07 08:00:00,125.32,46.6,4965.3,5448.4,360.4,1432.0,1301.5,707.0,267.0,0.0,6.6,336.2,147.5,11.0,13.6,60.8,62.4,1015.9,8,5,7,1,2023,100.0,1,-483.1,91.1
2023-01-07 09:00:00,150.01,44.04,6305.6,6002.5,859.1,1963.2,1549.3,824.1,359.4,196.7,152.0,0.0,32.7,11.3,0.5,43.3,46.8,1016.6,9,5,7,1,2023,80.9,0,303.1,105.0
2023-01-07 10:00:00,157.44,48.28,6616.7,6258.5,1011.2,2036.4,1665.1,966.8,277.7,161.4,176.1,0.0,22.1,7.0,6.7,96.4,31.0,1018.5,10,5,7,1,2023,85.2,0,358.3,105.7
2023-01-07 11:00:00,143.28,29.13,6230.7,6654.0,1143.5,1834.0,1490.6,924.1,270.1,0.0,0.0,254.7,183.2,5.6,9.8,63.6,49.1,1013.0,11,5,7,1,2023,87.0,1,-423.3,93.6
2023-01-07 12:00:00,191.07,30.11,6497.7,6663.1,1256.0,2127.9,1568.4,913.0,294.0,0.0,0.0,97.9,67.5,5.6,0.0,37.9,34.7,1017.1,12,5,7,1,2023,63.5,0,-165.4,97.5
2023-01-07 13:00:00,164.63,31.79,7534.8,6827.5,1393.5,2180.3,1780.4,973.9,340.5,438.4,321.3,15.2,0.0,2.3,4.3,20.6,42.9,1011.7,13,5,7,1,2023,79.2,-1,707.3,110.4
2023-01-07 14:00:00,130.64,22.46,7663.0,6956.3,1059.0,2342.4,1889.2,1048.2,379.2,402.1,290.4,10.0,0.0,6.1,5.1,29.2,59.8,995.3,14,5,7,1,2023,83.3,-1,706.7,110.2
2023-01-07 15:00:00,157.53,28.21,7674.4,7112.3,1012.8,2178.1,1906.5,1098.1,390.7,399.1,261.7,22.7,29.4,1.9,3.3,92.7,66.9,1011.0,15,5,7,1,2023,70.4,0,562.1,107.9
2023-01-07 16:00:00,119.86,34.49,7049.4,6861.5,611.5,2143.5,1758.3,1054.4,359.8,142.4,97.0,0.0,0.0,-0.5,14.1,32.7,49.1,1010.3,16,5,7,1,2023,100.0,0,187.8,102.7
2023-01-07 17:00:00,141.9,31.15,7811.1,7288.1,334.5,2392.2,1895.5,1096.0,404.6,310.4,211.0,0.0,14.6,-0.7,5.4,96.3,26.2,1021.5,17,5,7,1,2023,78.5,0,523.0,107.2
2023-01-07 18:00:00,138.22,45.71,6849.3,6096.4,16.7,2036.1,1735.6,918.4,350.7,442.7,287.6,0.0,5.6,-1.0,7.9,40.9,58.1,1013.5,18,5,7,1,2023,96.1,-1,752.8,112.3
2023-01-07 19:00:00,92.22,29.6,6817.1,6329.4,0.0,2049.4,1688.2,834.6,337.3,242.2,192.6,0.0,41.4,2.2,12.8,51.6,50.2,1023.6,19,5,7,1,2023,100.0,0,487.7,107.7
2023-01-07 20:00:00,114.66,51.92,6458.7,5781.3,33.7,1892.3,1551.1,1012.2,308.0,452.4,281.0,16.7,0.0,1.5,4.6,32.2,65.8,1013.4,20,5,7,1,2023,100.0,-1,677.5,111.7
2023-01-07 21:00:00,96.45,52.59,6446.0,5154.8,59.5,2022.2,1619.1,904.2,282.6,782.4,517.5,0.0,0.0,5.5,6.4,59.0,52.3,1012.9,21,5,7,1,2023,100.0,-1,1291.2,125.0
2023-01-07 22:00:00,97.44,47.6,5646.8,5109.2,0.0,1777.2,1416.6,750.5,279.9,294.7,188.5,38.3,17.1,-3.2,0.5,0.0,56.8,1007.4,22,5,7,1,2023,100.0,-1,537.6,110.5
2023-01-07 23:00:00,112.77,48.23,5366.4,4588.2,16.2,1651.6,1330.9,650.3,283.9,509.0,315.2,0.0,0.0,6.3,0.0,48.9,69.7,1014.2,23,5,7,1,2023,91.0,-1,778.2,117.0
2023-01-08 00:00:00,72.98,42.27,4917.7,4780.6,0.0,1541.9,1311.4,661.8,277.2,47.2,63.4,49.7,0.0,1.1,0.0,16.7,42.6,1016.9,0,6,8,1,2023,100.0,0,137.1,102.9
2023-01-08 01:00:00,65.17,52.77,4365.9,4567.7,21.1,1362.3,1119.6,696.2,195.4,0.0,7.0,131.3,77.8,5.0,8.1,18.2,58.5,1021.6,1,6,8,1,2023,100.0,0,-201.8,95.6
2023-01-08 02:00:00,66.71,66.19,3901.9,4435.6,63.8,1131.6,1172.8,478.2,259.2,0.0,0.0,357.0,201.4,7.7,7.1,49.4,45.9,1010.5,2,6,8,1,2023,100.0,1,-533.7,88.0
2023-01-08 03:00:00,74.37,57.97,4509.1,4386.5,18.4,1386.6,1094.0,680.9,250.1,65.9,64.5,46.0,4.4,7.6,5.6,58.4,58.6,1016.9,3,6,8,1,2023,100.0,0,122.7,102.8
2023-01-08 04:00:00,95.93,65.01,4155.6,5004.8,0.0,1318.3,1044.0,531.1,226.9,0.0,5.4,491.8,338.1,8.4,4.3,48.1,54.2,1014.7,4,6,8,1,2023,100.0,1,-849.1,83.0
2023-01-08 05:00:00,113.09,50.16,4799.0,4913.1,59.0,1420.3,1112.8,674.6,246.1,0.0,0.0,60.0,80.8,11.6,0.0,40.4,53.8,1012.1,5,6,8,1,2023,92.8,0,-114.1,97.7
2023-01-08 06:00:00,122.26,56.35,4981.0,5250.3,0.0,1548.5,1207.8,747.5,173.0,0.0,4.3,136.0,79.9,12.7,3.0,65.8,28.3,1015.8,6,6,8,1,2023,95.5,1,-269.3,94.9
2023-01-08 07:00:00,142.5,42.77,5284.8,5531.9,229.0,1459.9,1179.0,669.0,275.0,0.0,0.0,165.4,117.3,11.8,0.0,70.2,43.4,1014.5,7,6,8,1,2023,78.7,0,-247.0,95.5
2023-01-08 08:00:00,137.47,37.16,5317.0,5825.9,448.6,1482.5,1365.3,792.8,258.9,0.0,0.0,319.0,236.8,10.3,10.0,83.6,36.9,1017.1,8,6,8,1,2023,90.8,1,-509.0,91.3
2023-01-08 09:00:00,171.67,39.3,6290.2,6032.2,730.0,1895.0,1643.2,898.1,350.1,145.6,94.3,0.0,7.9,9.2,2.9,71.4,33.2,1010.0,9,6,8,1,2023,73.9,0,258.0,104.3
2023-01-08 10:00:00,147.08,31.78,6521.2,6764.2,977.8,1926.7,1609.4,930.4,324.9,0.0,0.0,167.3,100.3,4.8,10.5,45.4,45.3,1017.2,10,6,8,1,2023,90.3,0,-243.1,96.4
2023-01-08 11:00:00,204.78,22.54,6419.1,7185.2,1118.5,2030.3,1480.2,896.3,354.5,54.4,0.0,425.4,331.4,5.8,8.0,36.8,62.4,1014.8,11,6,8,1,2023,68.5,1,-766.1,89.3
2023-01-08 12:00:00,168.42,29.69,7639.9,7186.7,1385.5,2274.4,2070.6,1103.8,362.9,281.8,191.9,0.0,3.0,3.7,8.9,58.5,40.8,1019.6,12,6,8,1,2023,80.2,0,453.1,106.3
2023-01-08 13:00:00,140.35,30.23,7240.0,6964.3,1215.3,2281.1,1777.0,1005.0,352.4,151.0,88.3,0.0,25.2,6.2,5.7,35.8,55.2,1013.7,13,6,8,1,2023,85.0,0,275.8,104.0
2023-01-08 14:00:00,132.48,37.86,7075.3,6988.6,1080.0,2120.1,1732.7,906.8,343.7,12.5,26.9,46.3,5.3,5.0,8.2,83.9,50.1,1006.2,14,6,8,1,2023,89.7,0,86.7,101.2
2023-01-08 15:00:00,154.07,36.06,7287.7,7221.4,842.4,2219.7,1879.2,1015.0,378.2,32.1,25.4,0.0,0.0,0.2,2.8,53.2,39.1,1017.1,15,6,8,1,2023,78.5,0,66.3,100.9
2023-01-08 16:00:00,133.06,39.55,7026.4,6657.4,730.8,2067.9,1683.1,1088.7,377.6,214.2,162.3,0.0,34.1,-1.8,2.1,57.5,64.5,1017.5,16,6,8,1,2023,83.9,0,369.0,105.5
2023-01-08 17:00:00,140.26,38.44,7679.7,7059.0,423.8,2292.5,1865.6,1066.0,380.5,409.9,244.2,0.0,0.0,4.1,5.8,38.2,47.2,1017.6,17,6,8,1,2023,89.1,-1,620.7,108.8
2023-01-08 18:00:00,125.56,38.85,7363.2,6589.9,0.0,2139.6,1891.6,1024.6,392.5,470.4,302.6,41.7,0.0,4.6,7.0,57.2,34.2,1014.0,18,6,8,1,2023,92.8,-1,773.2,111.7
2023-01-08 19:00:00,105.36,31.54,6957.1,6043.4,6.2,1986.4,1836.2,908.3,355.4,617.5,349.2,3.2,0.0,-1.4,6.1,54.3,59.2,1010.8,19,6,8,1,2023,93.2,-1,913.6,115.1
2023-01-08 20:00:00,81.76,45.09,6542.5,5867.7,0.0,2051.1,1616.0,1062.2,286.1,357.2,261.9,1.2,0.0,-1.3,3.0,47.2,58.7,1015.0,20,6,8,1,2023,100.0,-1,674.9,111.5
2023-01-08 21:00:00,61.43,52.11,6349.5,5639.9,46.1,2007.0,1480.2,791.6,342.6,412.4,277.2,35.4,0.0,1.0,6.0,74.6,38.4,1021.1,21,6,8,1,2023,100.0,-1,709.7,112.6
2023-01-08 22:00:00,74.28,61.76,5544.0,5097.4,28.9,1751.6,1456.0,770.9,239.6,256.8,168.1,0.0,5.8,3.9,10.4,47.7,61.7,999.2,22,6,8,1,2023,100.0,-1,446.6,108.8
2023-01-08 23:00:00,93.72,59.48,5368.3,5199.7,0.0,1715.8,1165.9,722.9,213.2,118.5,36.8,14.3,10.1,5.6,3.9,18.8,46.4,1015.4,23,6,8,1,2023,100.0,0,168.6,103.2
2023-01-09 00:00:00,80.95,65.49,4712.0,5066.2,0.0,1434.1,1214.6,634.6,219.4,0.0,0.0,207.1,131.8,3.6,3.2,50.4,57.0,1015.8,0,0,9,1,2023,100.0,1,-354.2,93.0
2023-01-09 01:00:00,56.01,51.09,4658.0,4577.9,0.0,1355.6,1064.0,603.4,201.1,55.5,0.0,0.0,0.0,9.8,10.8,50.6,37.4,1011.3,1,0,9,1,2023,100.0,0,80.1,101.8
2023-01-09 02:00:00,85.53,56.55,4677.1,4485.8,62.3,1336.7,1141.8,655.6,244.8,108.1,56.2,0.0,0.0,6.8,8.6,79.8,43.4,1017.0,2,0,9,1,2023,100.0,0,191.3,104.3
2023-01-09 03:00:00,95.68,61.34,3637.3,4615.6,0.0,924.4,932.2,466.2,197.3,0.0,0.0,562.9,401.1,9.1,0.0,71.7,42.0,1009.2,3,0,9,1,2023,99.6,1,-978.3,78.8
2023-01-09 04:00:00,81.1,64.97,4377.6,4483.1,58.8,1364.2,1021.2,553.7,238.5,0.0,13.8,68.5,27.8,9.3,4.2,43.8,57.4,1024.3,4,0,9,1,2023,100.0,0,-105.5,97.6
2023-01-09 05:00:00,109.41,53.46,4747.2,4551.3,14.0,1436.3,1152.5,522.8,232.9,158.8,70.7,0.0,15.4,9.5,9.1,43.8,48.3,1017.0,5,0,9,1,2023,100.0,0,195.9,104.3
2023-01-09 06:00:00,118.02,50.8,4917.6,5096.0,0.0,1511.1,1196.2,627.5,228.2,0.0,0.0,116.3,85.4,13.9,11.7,54.3,43.0,1018.5,6,0,9,1,2023,100.0,0,-178.4,96.5
2023-01-09 07:00:00,106.73,52.58,5123.3,5259.0,219.9,1594.2,1271.9,732.4,239.1,32.1,26.4,50.6,56.3,6.4,1.8,66.8,49.6,1016.6,7,0,9,1,2023,95.6,0,-135.7,97.4
2023-01-09 08:00:00,143.37,36.02,5776.7,6225.0,548.4,1864.8,1456.7,886.4,286.3,0.0,0.0,309.9,186.3,10.0,3.2,17.8,28.8,1018.7,8,0,9,1,2023,85.1,1,-448.2,92.8
2023-01-09 09:00:00,155.29,51.28,5801.8,6001.1,776.3,1709.4,1450.3,764.4,297.1,35.4,6.9,106.8,89.9,11.5,3.7,64.7,38.2,1009.2,9,0,9,1,2023,85.9,0,-199.3,96.7
2023-01-09 10:00:00,171.03,30.26,6046.1,6509.4,984.4,1859.2,1513.4,880.4,331.4,40.2,0.0,308.5,167.2,4.5,1.4,3.3,71.1,1019.8,10,0,9,1,2023,74.2,1,-463.3,92.9
2023-01-09 11:00:00,174.48,19.89,7081.5,6497.8,1240.9,2077.2,1850.7,980.7,310.2,336.5,234.0,18.6,0.0,6.4,11.7,17.7,42.0,1007.1,11,0,9,1,2023,82.1,-1,583.7,109.0
2023-01-09 12:00:00,132.05,31.02,7352.6,7267.0,1343.5,2043.7,1946.2,998.9,389.7,29.4,34.7,42.3,23.7,6.7,3.0,38.7,49.4,1013.6,12,0,9,1,2023,83.1,0,85.6,101.2
2023-01-09 13:00:00,138.59,41.35,7131.3,6912.6,1341.4,2122.6,1817.9,977.7,363.9,154.1,95.4,2.6,0.0,6.2,2.0,68.9,49.0,1014.7,13,0,9,1,2023,82.2,0,218.7,103.2
2023-01-09 14:00:00,160.72,33.06,7429.7,6701.5,1266.5,2367.6,1878.7,986.1,429.7,453.5,302.6,0.0,1.5,3.3,10.6,59.3,59.6,1012.3,14,0,9,1,2023,86.3,-1,728.1,110.9
2023-01-09 15:00:00,154.32,34.74,7736.9,7120.0,986.9,2303.6,1819.3,1036.6,393.1,416.7,225.5,0.0,2.4,-0.3,5.5,61.7,58.7,1016.7,15,0,9,1,2023,80.9,0,616.9,108.7
2023-01-09 16:00:00,146.04,31.28,7461.2,6901.5,591.9,2154.0,1686.3,1014.3,416.2,318.2,231.2,32.0,5.4,2.2,2.9,56.4,58.7,1010.2,16,0,9,1,2023,77.8,0,559.7,108.1
2023-01-09 17:00:00,196.45,32.31,7447.5,6937.3,352.8,2270.8,1835.8,1042.2,373.8,271.1,199.8,18.1,6.9,-0.7,7.0,97.1,44.1,1008.4,17,0,9,1,2023,67.8,0,510.2,107.4
2023-01-09 18:00:00,127.01,25.68,7193.8,6363.0,5.2,2242.7,1913.6,943.2,368.9,449.7,331.1,43.2,1.5,1.1,7.0,96.2,65.0,1008.4,18,0,9,1,2023,82.0,-1,830.8,113.1
2023-01-09 19:00:00,126.8,24.31,6660.6,6136.5,0.0,2046.8,1646.3,939.5,339.2,288.7,225.2,35.1,0.0,-2.7,0.0,19.2,60.3,1011.2,19,0,9,1,2023,78.5,0,524.2,108.5
2023-01-09 20:00:00,113.86,45.39,6532.7,5438.2,5.6,2088.6,1686.6,878.3,327.8,678.7,420.6,33.1,3.4,0.9,4.0,82.8,41.2,1018.9,20,0,9,1,2023,91.9,-1,1094.5,120.1
2023-01-09 21:00:00,100.11,57.1,5729.8,5689.9,0.0,1630.1,1417.2,824.9,292.8,40.8,33.7,31.2,0.0,2.0,7.2,81.9,48.3,1014.5,21,0,9,1,2023,100.0,0,39.9,100.7
2023-01-09 22:00:00,76.34,53.95,5722.2,5215.1,17.0,1848.6,1442.3,853.8,314.6,347.7,216.0,12.9,0.0,2.3,5.8,61.1,34.5,1016.4,22,0,9,1,2023,100.0,-1,507.1,109.7
2023-01-09 23:00:00,91.66,59.02,5229.3,4921.7,26.8,1373.7,1259.4,744.1,296.0,183.6,118.7,0.0,0.0,4.9,6.1,30.2,47.7,1011.0,23,0,9,1,2023,100.0,0,307.6,106.2
2023-01-10 00:00:00,62.89,67.88,4838.3,4705.7,23.7,1258.6,1266.2,546.9,253.2,105.1,67.5,10.1,6.7,6.3,7.9,45.8,43.9,1010.7,0,1,10,1,2023,100.0,0,132.6,102.8
2023-01-10 01:00:00,73.88,60.6,4351.9,4573.1,44.5,1166.6,1089.8,579.2,241.7,0.0,34.8,188.2,73.9,10.1,6.6,51.4,45.7,1011.8,1,1,10,1,2023,100.0,1,-221.3,95.2
2023-01-10 02:00:00,73.38,57.96,4588.0,4803.8,21.1,1422.0,1088.2,609.2,216.1,38.5,1.2,118.8,60.3,6.7,3.3,13.2,56.1,1012.2,2,1,10,1,2023,100.0,0,-215.8,95.5
2023-01-10 03:00:00,89.93,52.59,4510.8,4418.7,35.5,1209.9,1008.9,628.7,256.6,48.8,11.4,0.0,32.6,10.8,8.2,34.9,54.8,1011.3,3,1,10,1,2023,100.0,0,92.0,102.1
2023-01-10 04:00:00,138.39,70.98,4316.0,4939.2,58.1,1234.2,1136.4,574.8,217.4,20.8,0.0,355.5,246.2,9.9,11.0,61.4,44.7,1009.1,4,1,10,1,2023,100.0,1,-623.2,87.4
2023-01-10 05:00:00,72.74,58.14,4253.8,4566.2,0.0,1235.9,1091.4,587.2,243.2,0.5,0.0,190.7,129.3,11.6,8.8,19.5,47.5,1014.1,5,1,10,1,2023,100.0,1,-312.4,93.2
2023-01-10 06:00:00,129.03,44.75,4478.9,4740.0,0.0,1414.6,1135.2,625.6,248.9,25.1,0.0,142.1,112.7,11.5,9.8,38.4,24.4,1024.9,6,1,10,1,2023,100.0,1,-261.1,94.5
2023-01-10 07:00:00,97.99,39.55,5178.9,5828.0,225.3,1675.1,1229.2,769.8,234.1,7.6,9.6,428.1,264.2,10.4,2.6,0.0,40.2,1015.5,7,1,10,1,2023,99.2,1,-649.1,88.9
2023-01-10 08:00:00,128.15,52.65,5697.6,5554.5,479.2,1795.0,1481.4,772.7,279.8,90.5,74.9,3.7,1.9,11.2,5.0,60.4,41.1,1016.0,8,1,10,1,2023,95.8,0,143.1,102.6
2023-01-10 09:00:00,164.51,32.74,6518.0,6136.0,816.2,1819.5,1575.7,788.1,332.3,217.1,135.0,30.4,14.3,7.5,5.6,13.2,38.8,1020.4,9,1,10,1,2023,82.3,0,382.0,106.2
2023-01-10 10:00:00,152.4,49.38,6375.6,6335.7,1031.4,1929.7,1662.0,930.0,276.1,56.8,16.3,0.0,0.0,9.2,4.3,63.3,39.9,1015.8,10,1,10,1,2023,86.7,0,39.9,100.6
2023-01-10 11:00:00,135.82,14.01,6294.9,6731.1,1127.2,1853.3,1503.5,883.8,273.2,65.4,0.0,248.3,161.8,4.3,12.8,56.6,54.6,1021.2,11,1,10,1,2023,86.6,1,-436.2,93.5
2023-01-10 12:00:00,143.69,40.89,7002.7,6851.6,1184.2,2085.3,1657.7,938.2,359.8,98.3,65.3,13.2,0.0,6.5,3.3,0.0,48.2,1014.4,12,1,10,1,2023,89.5,0,151.2,102.2
2023-01-10 13:00:00,167.41,32.85,7649.4,7209.4,1407.2,2288.6,1910.8,1017.7,363.1,248.0,177.9,0.0,0.0,5.6,3.9,31.5,39.2,1013.6,13,1,10,1,2023,77.2,0,440.0,106.1
2023-01-10 14:00:00,138.02,29.77,7257.7,6657.0,1169.5,2133.2,1864.3,1021.9,340.5,411.2,265.2,5.6,0.0,-0.1,4.5,82.4,54.7,1013.3,14,1,10,1,2023,78.9,-1,600.7,109.0
2023-01-10 15:00:00,148.68,28.23,7813.2,7120.1,1004.7,2275.0,2012.4,1069.2,420.7,440.6,291.6,0.0,8.2,-0.1,10.0,42.6,36.8,1009.5,15,1,10,1,2023,87.7,-1,693.1,109.7
2023-01-10 16:00:00,137.3,44.2,7498.1,6826.9,612.7,2206.8,1888.9,1152.7,430.6,378.3,275.2,0.6,0.0,-0.1,5.9,32.3,31.6,1006.5,16,1,10,1,2023,93.4,-1,671.2,109.8
2023-01-10 17:00:00,115.09,38.31,7480.2,6280.8,295.1,2178.4,1956.4,1095.8,378.9,780.0,461.1,36.7,5.9,2.6,2.8,12.3,30.1,1014.6,17,1,10,1,2023,93.3,-1,1199.4,119.1
2023-01-10 18:00:00,155.03,30.16,7581.1,6272.8,67.6,2370.9,1915.6,1073.0,408.1,809.7,550.5,19.0,12.7,2.5,5.5,80.5,45.2,1021.1,18,1,10,1,2023,76.4,-1,1308.3,120.9
